NEW ENTRY
T: 70.05F | Pitch: 3.48 | Roll: 9.0 | Yaw: 0.85
T: 72.42F | Pitch: -4.15 | Roll: 5.98 | Yaw: -0.16
T: 71.61F | Pitch: 0.67 | Roll: 8.05 | Yaw: 0.69
T: 37.91F | Pitch: -0.16 | Roll: 20.29 | Yaw: 4.99
T: 73.03F | Pitch: 1.48 | Roll: 9.28 | Yaw: 0.37
T: 67.8F | Pitch: -4.56 | Roll: 9.39 | Yaw: 0.96
T: 65.91F | Pitch: -0.15 | Roll: 3.35 | Yaw: 0.99
T: 42.42F | Pitch: 12.31 | Roll: 25.66 | Yaw: 4.73
T: 66.38F | Pitch: 1.24 | Roll: 9.38 | Yaw: -0.46
T: 72.78F | Pitch: 0.68 | Roll: 8.28 | Yaw: -0.43
T: 68.27F | Pitch: -0.7 | Roll: 6.27 | Yaw: 0.46
T: 71.54F | Pitch: -3.24 | Roll: 6.21 | Yaw: 0.69
T: 71.46F | Pitch: -4.69 | Roll: 5.76 | Yaw: 0.51
T: 68.6F | Pitch: -3.41 | Roll: 3.88 | Yaw: 0.89
T: 73.42F | Pitch: 1.35 | Roll: 5.99 | Yaw: -0.63
T: 67.86F | Pitch: -2.21 | Roll: 4.14 | Yaw: -0.89
T: 70.65F | Pitch: -2.65 | Roll: 1.06 | Yaw: 0.95
T: 67.83F | Pitch: 2.17 | Roll: 4.7 | Yaw: -0.12
T: 67.19F | Pitch: 0.43 | Roll: 9.68 | Yaw: 0.8
T: 68.23F | Pitch: -0.23 | Roll: 0.57 | Yaw: -0.85
T: 68.89F | Pitch: -3.4 | Roll: 1.82 | Yaw: 0.06
T: 70.01F | Pitch: 1.32 | Roll: 6.1 | Yaw: 0.33
T: 73.08F | Pitch: -4.86 | Roll: 9.94 | Yaw: 0.16
T: 71.86F | Pitch: 4.83 | Roll: 2.57 | Yaw: -0.5
T: 73.52F | Pitch: -4.66 | Roll: 6.55 | Yaw: 0.06
T: 68.64F | Pitch: 3.16 | Roll: 5.33 | Yaw: -0.53
T: 72.12F | Pitch: -2.56 | Roll: 8.5 | Yaw: 0.23
T: 72.26F | Pitch: 0.6 | Roll: 4.96 | Yaw: -0.01
T: 71.56F | Pitch: -0.03 | Roll: 6.25 | Yaw: 1.0
T: 66.34F | Pitch: -3.76 | Roll: 7.28 | Yaw: 0.78
T: 65.25F | Pitch: -3.53 | Roll: 9.6 | Yaw: 0.39
T: 67.62F | Pitch: -4.5 | Roll: 3.64 | Yaw: -0.3
T: 74.61F | Pitch: 2.04 | Roll: 6.72 | Yaw: -0.04
T: 73.15F | Pitch: 1.65 | Roll: 4.81 | Yaw: -0.44
T: 66.18F | Pitch: 1.57 | Roll: 5.6 | Yaw: 0.26
T: 72.52F | Pitch: 4.33 | Roll: 3.83 | Yaw: 0.13
T: 65.81F | Pitch: -4.13 | Roll: 9.33 | Yaw: 0.31
T: 69.33F | Pitch: -0.81 | Roll: 0.44 | Yaw: 0.95
T: 71.93F | Pitch: 3.63 | Roll: 4.11 | Yaw: 0.65
T: 66.9F | Pitch: -3.35 | Roll: 6.42 | Yaw: 0.87
T: 68.75F | Pitch: 1.51 | Roll: 1.86 | Yaw: -0.12
T: 70.61F | Pitch: 1.54 | Roll: 9.79 | Yaw: 0.75
T: 71.81F | Pitch: 0.83 | Roll: 0.42 | Yaw: 0.43
T: 70.96F | Pitch: 4.94 | Roll: 2.22 | Yaw: -0.26
T: 74.25F | Pitch: 1.23 | Roll: 6.25 | Yaw: -0.55
T: 73.78F | Pitch: 1.39 | Roll: 2.78 | Yaw: -1.0
T: 71.61F | Pitch: 0.04 | Roll: 3.92 | Yaw: -0.85
T: 70.95F | Pitch: 3.36 | Roll: 7.15 | Yaw: 0.1
T: 72.0F | Pitch: 0.65 | Roll: 8.6 | Yaw: -0.49
T: 74.03F | Pitch: -3.34 | Roll: 8.0 | Yaw: 0.84
T: 69.66F | Pitch: 4.45 | Roll: 2.11 | Yaw: 0.67
T: 48.8F | Pitch: -22.44 | Roll: 4.66 | Yaw: -3.64
T: 74.11F | Pitch: -4.27 | Roll: 8.0 | Yaw: 0.78
T: 70.81F | Pitch: 3.59 | Roll: 1.88 | Yaw: -0.58
T: 66.26F | Pitch: -3.9 | Roll: 6.41 | Yaw: 0.94
T: 70.8F | Pitch: -4.97 | Roll: 5.36 | Yaw: 0.67
T: 72.25F | Pitch: 1.09 | Roll: 6.53 | Yaw: -0.48
T: 71.69F | Pitch: -1.1 | Roll: 4.44 | Yaw: 0.36
T: 40.84F | Pitch: 9.37 | Roll: 0.7 | Yaw: -0.44
T: 65.48F | Pitch: 2.33 | Roll: 2.72 | Yaw: -0.57
T: 68.25F | Pitch: -3.99 | Roll: 3.92 | Yaw: 0.31
T: 69.31F | Pitch: -4.89 | Roll: 6.31 | Yaw: -0.37
T: 68.84F | Pitch: -1.4 | Roll: 7.53 | Yaw: 0.65
T: 66.81F | Pitch: 1.47 | Roll: 5.6 | Yaw: 0.9
T: 70.17F | Pitch: -4.67 | Roll: 1.58 | Yaw: 0.89
T: 69.1F | Pitch: -2.8 | Roll: 9.98 | Yaw: -0.72
T: 73.08F | Pitch: -0.07 | Roll: 7.61 | Yaw: 0.57
T: 71.66F | Pitch: 3.53 | Roll: 5.09 | Yaw: -0.38
T: 67.52F | Pitch: 2.3 | Roll: 1.67 | Yaw: -0.15
T: 70.22F | Pitch: 4.5 | Roll: 4.15 | Yaw: 0.68
T: 65.63F | Pitch: 3.01 | Roll: 3.02 | Yaw: -0.32
T: 70.96F | Pitch: 3.73 | Roll: 9.63 | Yaw: 0.55
T: 66.82F | Pitch: 4.04 | Roll: 6.49 | Yaw: -0.6
T: 69.68F | Pitch: -0.42 | Roll: 8.72 | Yaw: -1.0
T: 71.69F | Pitch: -3.58 | Roll: 7.83 | Yaw: 0.01
T: 72.4F | Pitch: -1.41 | Roll: 9.53 | Yaw: -0.59
T: 72.51F | Pitch: 3.53 | Roll: 8.49 | Yaw: -0.38
T: 74.22F | Pitch: -0.3 | Roll: 3.92 | Yaw: 0.81
T: 74.92F | Pitch: -4.6 | Roll: 6.22 | Yaw: 0.47
T: 70.41F | Pitch: -3.59 | Roll: 6.56 | Yaw: 0.81
T: 74.88F | Pitch: 1.16 | Roll: 2.85 | Yaw: 0.06
T: 72.55F | Pitch: -2.69 | Roll: 1.17 | Yaw: 0.55
T: 73.85F | Pitch: -3.1 | Roll: 9.08 | Yaw: -0.7
T: 72.34F | Pitch: 1.01 | Roll: 1.27 | Yaw: 0.36
T: 66.87F | Pitch: 1.85 | Roll: 5.55 | Yaw: 0.72
T: 70.11F | Pitch: -0.46 | Roll: 3.81 | Yaw: -0.61
T: 72.05F | Pitch: 0.95 | Roll: 5.18 | Yaw: -0.73
T: 74.33F | Pitch: 4.47 | Roll: 9.45 | Yaw: 0.82
T: 66.88F | Pitch: 3.87 | Roll: 4.77 | Yaw: 0.34
T: 68.7F | Pitch: -0.3 | Roll: 0.05 | Yaw: 0.4
T: 72.58F | Pitch: -4.39 | Roll: 4.24 | Yaw: 0.71
T: 67.39F | Pitch: -4.56 | Roll: 5.6 | Yaw: 0.65
T: 71.27F | Pitch: 2.66 | Roll: 8.6 | Yaw: -0.63
T: 71.91F | Pitch: 4.18 | Roll: 1.86 | Yaw: 0.06
T: 68.6F | Pitch: 2.47 | Roll: 8.31 | Yaw: -0.87
T: 72.63F | Pitch: 1.68 | Roll: 4.2 | Yaw: 0.21
T: 73.36F | Pitch: -0.65 | Roll: 3.13 | Yaw: -0.54
T: 71.15F | Pitch: 4.76 | Roll: 3.27 | Yaw: 0.21
T: 73.15F | Pitch: -2.13 | Roll: 6.84 | Yaw: -0.63
T: 73.82F | Pitch: 4.08 | Roll: 3.14 | Yaw: 0.91
T: 71.48F | Pitch: -4.63 | Roll: 7.44 | Yaw: 0.09
T: 69.74F | Pitch: 3.3 | Roll: 5.68 | Yaw: -0.51
T: 72.34F | Pitch: 3.85 | Roll: 6.8 | Yaw: -0.45
T: 66.6F | Pitch: -1.68 | Roll: 1.61 | Yaw: -0.05
T: 68.21F | Pitch: -0.97 | Roll: 0.32 | Yaw: -0.21
T: 67.6F | Pitch: -1.86 | Roll: 2.86 | Yaw: -0.63
T: 74.91F | Pitch: -0.28 | Roll: 9.45 | Yaw: 0.35
T: 73.92F | Pitch: -1.19 | Roll: 3.72 | Yaw: -0.13
T: 73.05F | Pitch: 3.08 | Roll: 9.23 | Yaw: -0.54
T: 68.82F | Pitch: 4.75 | Roll: 3.89 | Yaw: -0.53
T: 74.33F | Pitch: 3.34 | Roll: 0.53 | Yaw: 0.75
T: 68.67F | Pitch: -4.54 | Roll: 4.57 | Yaw: -0.52
T: 99.39F | Pitch: -9.62 | Roll: 1.39 | Yaw: -1.8
T: 74.5F | Pitch: 0.63 | Roll: 7.97 | Yaw: -0.45
T: 67.4F | Pitch: 2.81 | Roll: 6.18 | Yaw: -0.13
T: 65.25F | Pitch: -2.93 | Roll: 8.25 | Yaw: -0.19
T: 71.95F | Pitch: 2.25 | Roll: 0.28 | Yaw: 0.97
T: 72.01F | Pitch: 1.05 | Roll: 5.9 | Yaw: -0.96
T: 72.02F | Pitch: -3.9 | Roll: 6.75 | Yaw: 0.54
T: 65.08F | Pitch: -0.79 | Roll: 5.95 | Yaw: 0.93
T: 71.86F | Pitch: -0.87 | Roll: 0.21 | Yaw: 0.88
T: 74.21F | Pitch: -4.29 | Roll: 5.56 | Yaw: 0.52
T: 73.21F | Pitch: 1.97 | Roll: 4.16 | Yaw: -0.15
T: 66.18F | Pitch: 2.66 | Roll: 3.99 | Yaw: -0.27
T: 72.29F | Pitch: 2.72 | Roll: 4.07 | Yaw: -0.98
T: 70.42F | Pitch: -3.77 | Roll: 3.84 | Yaw: -0.11
T: 70.74F | Pitch: -0.79 | Roll: 8.57 | Yaw: 0.58
T: 71.02F | Pitch: -0.38 | Roll: 1.11 | Yaw: -0.84
T: 68.79F | Pitch: 3.84 | Roll: 6.16 | Yaw: 0.65
T: 65.8F | Pitch: 2.5 | Roll: 1.36 | Yaw: -0.66
T: 70.59F | Pitch: -2.37 | Roll: 7.94 | Yaw: -0.51
T: 70.83F | Pitch: 2.07 | Roll: 1.69 | Yaw: 0.52
T: 72.36F | Pitch: 2.5 | Roll: 8.88 | Yaw: -0.32
T: 74.73F | Pitch: -4.24 | Roll: 0.4 | Yaw: 0.75
T: 69.49F | Pitch: -0.9 | Roll: 7.47 | Yaw: -0.87
T: 74.22F | Pitch: -3.51 | Roll: 1.65 | Yaw: -0.33
T: 45.28F | Pitch: -2.61 | Roll: 14.4 | Yaw: -1.53
T: 72.68F | Pitch: 3.15 | Roll: 5.11 | Yaw: -0.72
T: 69.2F | Pitch: -4.64 | Roll: 6.85 | Yaw: -0.96
T: 69.25F | Pitch: -2.69 | Roll: 4.98 | Yaw: -0.02
T: 65.42F | Pitch: 3.48 | Roll: 5.98 | Yaw: -0.05
T: 72.62F | Pitch: 3.81 | Roll: 5.92 | Yaw: -0.34
T: 65.03F | Pitch: 0.98 | Roll: 1.69 | Yaw: -0.54
T: 113.23F | Pitch: 12.46 | Roll: 8.6 | Yaw: -3.8
T: 71.04F | Pitch: 3.2 | Roll: 3.47 | Yaw: -0.83
T: 72.05F | Pitch: 2.61 | Roll: 6.68 | Yaw: -0.19
T: 68.02F | Pitch: -4.45 | Roll: 6.0 | Yaw: 0.09
T: 116.37F | Pitch: 18.26 | Roll: 9.53 | Yaw: 4.66
T: 68.25F | Pitch: 1.6 | Roll: 5.67 | Yaw: 0.52
T: 67.75F | Pitch: 0.52 | Roll: 0.42 | Yaw: -0.99
T: 73.83F | Pitch: -1.49 | Roll: 3.78 | Yaw: 0.43
T: 73.1F | Pitch: 3.04 | Roll: 2.91 | Yaw: -0.34
T: 74.83F | Pitch: -2.21 | Roll: 1.29 | Yaw: -0.94
T: 70.62F | Pitch: 4.47 | Roll: 3.3 | Yaw: 0.97
T: 73.02F | Pitch: 2.97 | Roll: 2.14 | Yaw: 0.59
T: 71.81F | Pitch: 2.38 | Roll: 4.09 | Yaw: -0.34
T: 74.51F | Pitch: 3.42 | Roll: 3.03 | Yaw: 0.27
T: 68.5F | Pitch: 0.36 | Roll: 3.01 | Yaw: 0.59
T: 67.73F | Pitch: 3.95 | Roll: 2.45 | Yaw: -0.47
T: 65.14F | Pitch: 1.41 | Roll: 5.5 | Yaw: -0.98
T: 70.72F | Pitch: -3.19 | Roll: 6.24 | Yaw: -0.54
T: 74.41F | Pitch: -3.95 | Roll: 2.22 | Yaw: 0.74
T: 72.29F | Pitch: -0.8 | Roll: 1.98 | Yaw: -0.47
T: 65.93F | Pitch: 4.88 | Roll: 0.04 | Yaw: -0.53
T: 66.88F | Pitch: 3.19 | Roll: 8.86 | Yaw: 0.16
T: 71.31F | Pitch: 2.71 | Roll: 5.36 | Yaw: -0.81
T: 65.05F | Pitch: 1.46 | Roll: 1.73 | Yaw: -0.96
T: 74.34F | Pitch: -2.5 | Roll: 0.94 | Yaw: 0.58
T: 69.41F | Pitch: 3.23 | Roll: 1.62 | Yaw: -0.46
T: 74.83F | Pitch: -1.32 | Roll: 7.9 | Yaw: -0.85
T: 73.84F | Pitch: -1.15 | Roll: 6.19 | Yaw: -0.16
T: 66.62F | Pitch: -0.76 | Roll: 7.98 | Yaw: 0.96
T: 67.17F | Pitch: 2.12 | Roll: 6.63 | Yaw: 0.34
T: 66.48F | Pitch: -1.72 | Roll: 5.03 | Yaw: 0.52
T: 69.75F | Pitch: -4.43 | Roll: 5.89 | Yaw: -0.72
T: 71.73F | Pitch: 0.47 | Roll: 6.49 | Yaw: 0.67
T: 69.17F | Pitch: 0.51 | Roll: 0.01 | Yaw: 0.66
T: 66.7F | Pitch: -2.65 | Roll: 3.38 | Yaw: -0.65
T: 67.88F | Pitch: 4.51 | Roll: 5.2 | Yaw: 0.41
T: 71.83F | Pitch: 0.79 | Roll: 6.62 | Yaw: -0.75
T: 107.73F | Pitch: -13.58 | Roll: 15.78 | Yaw: -1.55
T: 67.85F | Pitch: 1.27 | Roll: 6.97 | Yaw: -0.93
T: 72.23F | Pitch: 0.73 | Roll: 3.44 | Yaw: 0.43
T: 67.35F | Pitch: -0.62 | Roll: 1.63 | Yaw: 0.59
T: 73.58F | Pitch: -0.51 | Roll: 1.97 | Yaw: 0.32
T: 67.97F | Pitch: -3.76 | Roll: 2.88 | Yaw: -0.29
T: 68.44F | Pitch: 2.01 | Roll: 7.94 | Yaw: -0.46
T: 68.33F | Pitch: 0.89 | Roll: 9.09 | Yaw: 0.45
T: 71.95F | Pitch: -2.05 | Roll: 0.03 | Yaw: 0.02
T: 65.12F | Pitch: 4.81 | Roll: 1.19 | Yaw: -0.48
T: 73.12F | Pitch: -0.49 | Roll: 9.69 | Yaw: -0.37
T: 68.22F | Pitch: -4.44 | Roll: 9.23 | Yaw: 0.33
T: 74.77F | Pitch: 0.16 | Roll: 0.43 | Yaw: 0.72
T: 96.5F | Pitch: -2.06 | Roll: 1.28 | Yaw: -4.41
T: 66.11F | Pitch: -1.31 | Roll: 1.77 | Yaw: -0.11
T: 65.45F | Pitch: -4.07 | Roll: 8.52 | Yaw: 0.67
T: 72.47F | Pitch: 4.07 | Roll: 6.41 | Yaw: 0.1
T: 68.17F | Pitch: -0.23 | Roll: 3.32 | Yaw: -0.6
T: 66.47F | Pitch: 2.19 | Roll: 1.49 | Yaw: -0.91
T: 71.51F | Pitch: 2.2 | Roll: 0.73 | Yaw: 0.42
T: 73.26F | Pitch: -1.96 | Roll: 5.71 | Yaw: 0.67
T: 65.88F | Pitch: 0.57 | Roll: 5.05 | Yaw: -0.01
T: 72.05F | Pitch: -2.49 | Roll: 5.03 | Yaw: -0.12
T: 72.94F | Pitch: 2.21 | Roll: 8.06 | Yaw: -0.58
T: 74.58F | Pitch: -0.3 | Roll: 7.24 | Yaw: 0.27
T: 70.5F | Pitch: -4.49 | Roll: 0.05 | Yaw: 0.63
T: 116.65F | Pitch: 14.41 | Roll: 22.31 | Yaw: -3.86
T: 72.48F | Pitch: -4.41 | Roll: 2.18 | Yaw: 0.27
T: 72.14F | Pitch: -0.05 | Roll: 3.28 | Yaw: 0.48
T: 69.91F | Pitch: 3.72 | Roll: 5.23 | Yaw: -0.47
T: 68.43F | Pitch: 2.12 | Roll: 9.3 | Yaw: 0.32
T: 114.06F | Pitch: -15.26 | Roll: 29.32 | Yaw: -2.06
T: 66.93F | Pitch: -0.91 | Roll: 7.45 | Yaw: -0.15
T: 68.73F | Pitch: -2.25 | Roll: 6.46 | Yaw: 0.01
T: 67.94F | Pitch: -3.14 | Roll: 5.92 | Yaw: 0.23
T: 74.53F | Pitch: -3.51 | Roll: 6.57 | Yaw: 0.94
T: 70.71F | Pitch: 3.24 | Roll: 0.16 | Yaw: 0.54
T: 69.35F | Pitch: 1.36 | Roll: 7.76 | Yaw: 0.07
T: 69.45F | Pitch: -3.14 | Roll: 1.94 | Yaw: 0.87
T: 68.82F | Pitch: 0.88 | Roll: 6.11 | Yaw: 0.54
T: 66.63F | Pitch: -2.21 | Roll: 8.31 | Yaw: 0.05
T: 67.34F | Pitch: 2.47 | Roll: 8.96 | Yaw: 0.72
T: 66.27F | Pitch: 0.03 | Roll: 5.11 | Yaw: -0.68
T: 72.96F | Pitch: 0.29 | Roll: 8.48 | Yaw: 0.23
T: 69.07F | Pitch: 1.38 | Roll: 3.3 | Yaw: -0.17
T: 67.26F | Pitch: -1.58 | Roll: 0.12 | Yaw: -0.89
T: 72.27F | Pitch: -0.29 | Roll: 7.89 | Yaw: 0.79
T: 71.28F | Pitch: 1.45 | Roll: 3.38 | Yaw: -0.9
T: 68.59F | Pitch: -2.48 | Roll: 6.01 | Yaw: -0.44
T: 73.57F | Pitch: -2.27 | Roll: 5.41 | Yaw: -0.95
T: 71.23F | Pitch: -3.84 | Roll: 8.18 | Yaw: -0.72
T: 116.64F | Pitch: 23.5 | Roll: -3.64 | Yaw: -3.42
T: 68.11F | Pitch: -3.4 | Roll: 6.51 | Yaw: -0.06
T: 68.73F | Pitch: -3.45 | Roll: 5.48 | Yaw: 0.16
T: 70.67F | Pitch: -3.91 | Roll: 6.53 | Yaw: 0.7
T: 68.86F | Pitch: -4.77 | Roll: 7.76 | Yaw: -0.52
T: 71.14F | Pitch: -3.81 | Roll: 0.99 | Yaw: -0.23
T: 74.25F | Pitch: -0.91 | Roll: 6.92 | Yaw: 0.52
T: 65.42F | Pitch: -3.79 | Roll: 7.8 | Yaw: -0.13
T: 73.14F | Pitch: -4.0 | Roll: 3.6 | Yaw: -0.8
T: 71.75F | Pitch: 0.13 | Roll: 1.86 | Yaw: -0.74
T: 66.1F | Pitch: 0.75 | Roll: 4.85 | Yaw: 0.02
T: 73.48F | Pitch: -3.88 | Roll: 1.47 | Yaw: 0.84
T: 69.66F | Pitch: -1.55 | Roll: 8.13 | Yaw: -0.81
T: 70.99F | Pitch: 0.23 | Roll: 1.72 | Yaw: -0.27
T: 70.09F | Pitch: -3.89 | Roll: 3.47 | Yaw: 0.97
T: 68.97F | Pitch: -2.01 | Roll: 5.51 | Yaw: -0.97
T: 110.94F | Pitch: 21.27 | Roll: 25.05 | Yaw: -3.39
T: 66.36F | Pitch: 1.09 | Roll: 4.34 | Yaw: 0.44
T: 73.97F | Pitch: -0.62 | Roll: 5.51 | Yaw: -0.36
T: 68.68F | Pitch: -3.87 | Roll: 4.43 | Yaw: 0.24
T: 66.37F | Pitch: 0.63 | Roll: 6.59 | Yaw: -0.25
T: 65.58F | Pitch: 3.19 | Roll: 3.28 | Yaw: 0.16
T: 71.65F | Pitch: 2.47 | Roll: 9.45 | Yaw: 0.28
T: 66.96F | Pitch: -1.36 | Roll: 4.65 | Yaw: 0.21
T: 73.75F | Pitch: 3.92 | Roll: 7.88 | Yaw: 0.99
T: 71.88F | Pitch: 1.97 | Roll: 4.67 | Yaw: -0.37
T: 67.62F | Pitch: 0.54 | Roll: 0.64 | Yaw: -0.85
T: 74.89F | Pitch: -4.15 | Roll: 9.34 | Yaw: 0.22
T: 65.34F | Pitch: 2.82 | Roll: 5.69 | Yaw: -0.21
T: 65.64F | Pitch: 0.86 | Roll: 7.03 | Yaw: -0.24
T: 70.61F | Pitch: -3.21 | Roll: 7.17 | Yaw: -0.5
T: 70.21F | Pitch: -1.35 | Roll: 7.97 | Yaw: 0.39
T: 70.62F | Pitch: 2.35 | Roll: 1.09 | Yaw: -0.21
T: 66.52F | Pitch: 4.48 | Roll: 8.13 | Yaw: 0.67
T: 68.68F | Pitch: -2.58 | Roll: 5.59 | Yaw: 0.81
T: 74.47F | Pitch: 2.28 | Roll: 3.03 | Yaw: 0.42
T: 72.58F | Pitch: -3.78 | Roll: 2.41 | Yaw: -0.65
T: 67.71F | Pitch: 3.37 | Roll: 6.83 | Yaw: -0.33
T: 66.35F | Pitch: 2.08 | Roll: 9.97 | Yaw: -0.59
T: 65.96F | Pitch: 4.77 | Roll: 2.43 | Yaw: -0.05
T: 67.29F | Pitch: 3.7 | Roll: 6.9 | Yaw: -0.54
T: 73.58F | Pitch: 0.27 | Roll: 6.53 | Yaw: 0.64
T: 71.73F | Pitch: -4.51 | Roll: 6.28 | Yaw: 0.71
T: 66.37F | Pitch: 3.99 | Roll: 5.23 | Yaw: 0.47
T: 74.16F | Pitch: -3.69 | Roll: 7.24 | Yaw: -0.29
T: 68.33F | Pitch: 4.28 | Roll: 5.18 | Yaw: 0.46
T: 67.11F | Pitch: -3.83 | Roll: 6.88 | Yaw: 0.91
T: 71.63F | Pitch: 1.66 | Roll: 3.67 | Yaw: 0.8
T: 73.13F | Pitch: 4.18 | Roll: 5.8 | Yaw: 0.13
T: 65.61F | Pitch: -4.68 | Roll: 0.38 | Yaw: 0.74
T: 70.3F | Pitch: -2.56 | Roll: 5.0 | Yaw: -0.62
T: 65.43F | Pitch: -0.43 | Roll: 2.8 | Yaw: 0.39
T: 67.34F | Pitch: 0.01 | Roll: 3.07 | Yaw: -0.01
T: 65.24F | Pitch: 0.71 | Roll: 2.09 | Yaw: -0.64
T: 68.05F | Pitch: 2.37 | Roll: 5.72 | Yaw: 0.0
T: 71.66F | Pitch: -1.44 | Roll: 1.21 | Yaw: -0.83
T: 74.84F | Pitch: 1.14 | Roll: 4.28 | Yaw: 0.8
T: 72.55F | Pitch: -4.64 | Roll: 8.49 | Yaw: -0.72
T: 72.66F | Pitch: 0.54 | Roll: 2.38 | Yaw: -0.13
T: 65.81F | Pitch: 1.14 | Roll: 4.59 | Yaw: 0.33
T: 65.81F | Pitch: 0.9 | Roll: 9.38 | Yaw: 0.22
T: 67.64F | Pitch: -0.99 | Roll: 7.49 | Yaw: -0.13
T: 65.53F | Pitch: -2.79 | Roll: 3.75 | Yaw: -0.26
T: 69.71F | Pitch: -1.57 | Roll: 9.32 | Yaw: -0.93
T: 70.87F | Pitch: 4.01 | Roll: 8.21 | Yaw: -0.83
T: 70.76F | Pitch: -1.7 | Roll: 4.5 | Yaw: -0.05
T: 69.71F | Pitch: -3.89 | Roll: 7.51 | Yaw: -0.62
T: 74.07F | Pitch: 4.74 | Roll: 4.0 | Yaw: 0.92
T: 66.2F | Pitch: -4.07 | Roll: 8.02 | Yaw: -0.6
T: 67.96F | Pitch: 4.82 | Roll: 6.25 | Yaw: -0.79
T: 71.44F | Pitch: -3.81 | Roll: 1.16 | Yaw: -0.45
T: 66.5F | Pitch: -1.72 | Roll: 7.46 | Yaw: -0.54
T: 69.04F | Pitch: 4.52 | Roll: 9.45 | Yaw: 0.22
T: 73.37F | Pitch: 2.08 | Roll: 0.09 | Yaw: 0.48
T: 73.54F | Pitch: -4.12 | Roll: 2.82 | Yaw: 0.49
T: 48.9F | Pitch: 21.65 | Roll: -6.83 | Yaw: 0.6
T: 69.64F | Pitch: 0.61 | Roll: 3.01 | Yaw: -0.94
T: 74.02F | Pitch: 3.05 | Roll: 5.99 | Yaw: -0.16
T: 74.29F | Pitch: 3.78 | Roll: 9.68 | Yaw: 0.24
T: 67.61F | Pitch: 4.24 | Roll: 6.8 | Yaw: 0.95
T: 69.44F | Pitch: -4.15 | Roll: 0.86 | Yaw: 0.5
T: 65.92F | Pitch: -2.06 | Roll: 7.44 | Yaw: -0.19
T: 74.11F | Pitch: -2.04 | Roll: 3.29 | Yaw: -0.4
T: 65.22F | Pitch: -1.95 | Roll: 8.74 | Yaw: 0.11
T: 69.89F | Pitch: -2.63 | Roll: 3.5 | Yaw: 0.8
T: 65.05F | Pitch: -0.72 | Roll: 0.75 | Yaw: -0.81
T: 69.04F | Pitch: 1.49 | Roll: 1.19 | Yaw: 0.62
T: 67.91F | Pitch: 4.01 | Roll: 3.25 | Yaw: -0.21
T: 73.02F | Pitch: 1.25 | Roll: 7.84 | Yaw: 0.73
T: 66.46F | Pitch: -0.21 | Roll: 9.93 | Yaw: 0.55
T: 73.22F | Pitch: -4.59 | Roll: 8.46 | Yaw: -0.64
T: 74.12F | Pitch: -4.99 | Roll: 4.94 | Yaw: 0.3
T: 70.78F | Pitch: -0.52 | Roll: 5.03 | Yaw: 0.23
T: 72.72F | Pitch: 3.9 | Roll: 3.89 | Yaw: 0.22
T: 69.17F | Pitch: 0.97 | Roll: 3.24 | Yaw: -0.39
T: 73.69F | Pitch: -0.83 | Roll: 0.44 | Yaw: -0.29
T: 69.62F | Pitch: -0.11 | Roll: 2.06 | Yaw: -0.21
T: 71.02F | Pitch: 0.08 | Roll: 3.66 | Yaw: -0.72
T: 74.82F | Pitch: -2.59 | Roll: 0.59 | Yaw: -0.52
T: 67.97F | Pitch: 4.34 | Roll: 0.33 | Yaw: -0.35
T: 71.8F | Pitch: 0.24 | Roll: 2.28 | Yaw: 0.63
T: 68.43F | Pitch: -1.27 | Roll: 4.66 | Yaw: 0.72
T: 69.37F | Pitch: -4.75 | Roll: 7.8 | Yaw: -0.02
T: 73.12F | Pitch: -4.56 | Roll: 7.4 | Yaw: -0.36
T: 65.19F | Pitch: 3.02 | Roll: 8.93 | Yaw: -0.77
T: 92.39F | Pitch: -20.92 | Roll: 11.69 | Yaw: 3.14
T: 67.69F | Pitch: 2.44 | Roll: 0.64 | Yaw: -0.46
T: 68.77F | Pitch: -2.79 | Roll: 6.82 | Yaw: -0.78
T: 73.32F | Pitch: -2.6 | Roll: 2.07 | Yaw: -0.38
T: 66.28F | Pitch: -1.41 | Roll: 1.48 | Yaw: -0.99
T: 73.77F | Pitch: -2.34 | Roll: 2.8 | Yaw: -0.84
T: 66.92F | Pitch: 4.23 | Roll: 1.38 | Yaw: -0.88
T: 67.7F | Pitch: -2.92 | Roll: 0.34 | Yaw: 0.58
T: 74.91F | Pitch: -1.72 | Roll: 6.67 | Yaw: 0.08
T: 72.8F | Pitch: 1.11 | Roll: 9.59 | Yaw: -0.15
T: 68.9F | Pitch: 4.25 | Roll: 2.96 | Yaw: 0.06
T: 74.21F | Pitch: 2.27 | Roll: 2.07 | Yaw: -0.38
T: 73.47F | Pitch: -4.51 | Roll: 5.86 | Yaw: 0.23
T: 74.68F | Pitch: 3.01 | Roll: 8.94 | Yaw: -0.99
T: 73.68F | Pitch: 2.62 | Roll: 7.31 | Yaw: -0.22
T: 66.09F | Pitch: 0.96 | Roll: 5.38 | Yaw: 0.58
T: 69.28F | Pitch: 0.68 | Roll: 2.8 | Yaw: 0.08
T: 70.89F | Pitch: 0.65 | Roll: 3.85 | Yaw: 0.35
T: 70.0F | Pitch: -2.14 | Roll: 8.4 | Yaw: 0.39
T: 65.24F | Pitch: -4.66 | Roll: 4.35 | Yaw: 0.01
T: 67.22F | Pitch: -4.49 | Roll: 8.2 | Yaw: -0.85
T: 73.41F | Pitch: -1.72 | Roll: 1.5 | Yaw: -0.51
